,id,title,description,is_premium,solution_link,acceptance_rate,frequency,url,discuss_count,accepted,submissions,companies,related_topics,likes,dislikes,rating,asked_by_faang,similar_questions
425,1633,Percentage of Users Attended a Contest,SQL Schema,1,,71.3,0.0,https://leetcode.com/problems/percentage-of-users-attended-a-contest,57,4.9K,6.8K,,,18,4,82,0,
426,1636,Sort Array by Increasing Frequency,"Given an array of integers `nums`, sort the array in increasing order based on the frequency of the values. If multiple values have the same frequency, sort them in decreasing order.

Return the sorted array.


Example 1:
Input: nums = [1,1,2,2,2,3]
Output: [3,1,1,2,2,2]
Explanation: '3' has a frequency of 1, '1' has a frequency of 2, and '2' has a frequency of 3.


Example 2:
Input: nums = [2,3,1,3,2]
Output: [1,3,3,2,2]
Explanation: '2' and '3' both have a frequency of 2, so they are sorted in decreasing order.


Example 3:
Input: nums = [-1,1,-6,4,5,-6,1,4,1]
Output: [5,-1,4,4,-6,-6,1,1,1]

Constraints:
`1 <= nums.length <= 100`
`-100 <= nums[i] <= 100`",0,,66.7,23.0,https://leetcode.com/problems/sort-array-by-increasing-frequency,315,20.8K,31.2K,"Twilio,Amazon,eBay","Array,Sort",388,18,96,1,"[Sort Characters By Frequency, /problems/sort-characters-by-frequency/, Medium]"
427,1640,Check Array Formation Through Concatenation,"You are given an array of distinct integers `arr` and an array of integer arrays `pieces`, where the integers in `pieces` are distinct. Your goal is to form `arr` by concatenating the arrays in `pieces` in any order. However, you are not allowed to reorder the integers in each array `pieces[i]`.

Return `true` if it is possible to form the array `arr` from `pieces`. Otherwise, return `false`.


Example 1:
Input: arr = [85], pieces = [[85]]
Output: true

Example 2:
Input: arr = [15,88], pieces = [[88],[15]]
Output: true
Explanation: Concatenate `[15]` then `[88]`

Example 3:
Input: arr = [49,18,16], pieces = [[16,18,49]]
Output: false
Explanation: Even though the numbers match, we cannot reorder pieces[0].


Example 4:
Input: arr = [91,4,64,78], pieces = [[78],[4,64],[91]]
Output: true
Explanation: Concatenate `[91]` then `[4,64]` then `[78]`

Example 5:
Input: arr = [1,3,5,7], pieces = [[2,4,6,8]]
Output: false

Constraints:
`1 <= pieces.length <= arr.length <= 100`
`sum(pieces[i].length) == arr.length`
`1 <= pieces[i].length <= arr.length`
`1 <= arr[i], pieces[i][j] <= 100`
The integers in `arr` are distinct.

The integers in `pieces` are distinct (i.e., If we flatten pieces in a 1D array, all the integers in this array are distinct).",0,/articles/check-array-formation-through-concatenation,59.8,14.0,https://leetcode.com/problems/check-array-formation-through-concatenation,525,57K,95.4K,Uber,"Array,Hash Table,Sort",451,89,84,0,
428,1646,Get Maximum in Generated Array,"You are given an integer `n`. An array `nums` of length `n + 1` is generated in the following way:
`nums[0] = 0`
`nums[1] = 1`
`nums[2 * i] = nums[i]` when `2 <= 2 * i <= n`
`nums[2 * i + 1] = nums[i] + nums[i + 1]` when `2 <= 2 * i + 1 <= n`
Return the maximum integer in the array `nums`​​​.


Example 1:
Input: n = 7
Output: 3
Explanation: According to the given rules:
  nums[0] = 0
  nums[1] = 1
  nums[(1 * 2) = 2] = nums[1] = 1
  nums[(1 * 2) + 1 = 3] = nums[1] + nums[2] = 1 + 1 = 2
  nums[(2 * 2) = 4] = nums[2] = 1
  nums[(2 * 2) + 1 = 5] = nums[2] + nums[3] = 1 + 2 = 3
  nums[(3 * 2) = 6] = nums[3] = 2
  nums[(3 * 2) + 1 = 7] = nums[3] + nums[4] = 2 + 1 = 3
Hence, nums = [0,1,1,2,1,3,2,3], and the maximum is 3.


Example 2:
Input: n = 2
Output: 1
Explanation: According to the given rules, the maximum between nums[0], nums[1], and nums[2] is 1.


Example 3:
Input: n = 3
Output: 2
Explanation: According to the given rules, the maximum between nums[0], nums[1], nums[2], and nums[3] is 2.


Constraints:
`0 <= n <= 100`",0,/articles/get-maximum-in-generated-array,53.2,1.3,https://leetcode.com/problems/get-maximum-in-generated-array,311,32.9K,61.9K,,,150,231,39,0,
429,1652,Defuse the Bomb,"You have a bomb to defuse, and your time is running out! Your informer will provide you with a circular array `code` of length of `n` and a key `k`.

To decrypt the code, you must replace every number. All the numbers are replaced simultaneously.

If `k > 0`, replace the `ith` number with the sum of the next `k` numbers.

If `k < 0`, replace the `ith` number with the sum of the previous `k` numbers.

If `k == 0`, replace the `ith` number with `0`.

As `code` is circular, the next element of `code[n-1]` is `code[0]`, and the previous element of `code[0]` is `code[n-1]`.

Given the circular array `code` and an integer key `k`, return the decrypted code to defuse the bomb!

Example 1:
Input: code = [5,7,1,4], k = 3
Output: [12,10,16,13]
Explanation: Each number is replaced by the sum of the next 3 numbers. The decrypted code is [7+1+4, 1+4+5, 4+5+7, 5+7+1]. Notice that the numbers wrap around.


Example 2:
Input: code = [1,2,3,4], k = 0
Output: [0,0,0,0]
Explanation: When k is zero, the numbers are replaced by 0. 

Example 3:
Input: code = [2,4,9,3], k = -2
Output: [12,5,6,13]
Explanation: The decrypted code is [3+9, 2+3, 4+2, 9+4]. Notice that the numbers wrap around again. If k is negative, the sum is of the previous numbers.


Constraints:
`n == code.length`
`1 <= n <= 100`
`1 <= code[i] <= 100`
`-(n - 1) <= k <= n - 1`",0,,61.7,2.3,https://leetcode.com/problems/defuse-the-bomb,254,13.2K,21.4K,,,204,30,87,0,
430,1656,Design an Ordered Stream,"There is a stream of `n` `(idKey, value)` pairs arriving in an arbitrary order, where `idKey` is an integer between `1` and `n` and `value` is a string. No two pairs have the same `id`.

Design a stream that returns the values in increasing order of their IDs by returning a chunk (list) of values after each insertion. The concatenation of all the chunks should result in a list of the sorted values.

Implement the `OrderedStream` class:
`OrderedStream(int n)` Constructs the stream to take `n` values.

`String[] insert(int idKey, String value)` Inserts the pair `(idKey, value)` into the stream, then returns the largest possible chunk of currently inserted values that appear next in the order.


Example:
Input
[""OrderedStream"", ""insert"", ""insert"", ""insert"", ""insert"", ""insert""]
[[5], [3, ""ccccc""], [1, ""aaaaa""], [2, ""bbbbb""], [5, ""eeeee""], [4, ""ddddd""]]
Output
[null, [], [""aaaaa""], [""bbbbb"", ""ccccc""], [], [""ddddd"", ""eeeee""]]
Explanation
// Note that the values ordered by ID is [""aaaaa"", ""bbbbb"", ""ccccc"", ""ddddd"", ""eeeee""].

OrderedStream os = new OrderedStream(5);
os.insert(3, ""ccccc""); // Inserts (3, ""ccccc""), returns [].

os.insert(1, ""aaaaa""); // Inserts (1, ""aaaaa""), returns [""aaaaa""].

os.insert(2, ""bbbbb""); // Inserts (2, ""bbbbb""), returns [""bbbbb"", ""ccccc""].

os.insert(5, ""eeeee""); // Inserts (5, ""eeeee""), returns [].

os.insert(4, ""ddddd""); // Inserts (4, ""ddddd""), returns [""ddddd"", ""eeeee""].

// Concatentating all the chunks returned:
// [] + [""aaaaa""] + [""bbbbb"", ""ccccc""] + [] + [""ddddd"", ""eeeee""] = [""aaaaa"", ""bbbbb"", ""ccccc"", ""ddddd"", ""eeeee""]
// The resulting order is the same as the order above.


Constraints:
`1 <= n <= 1000`
`1 <= id <= n`
`value.length == 5`
`value` consists only of lowercase letters.

Each call to `insert` will have a unique `id.`
Exactly `n` calls will be made to `insert`.",0,,82.1,14.1,https://leetcode.com/problems/design-an-ordered-stream,183,16.5K,20.1K,Bloomberg,"Array,Design",88,651,12,0,
431,1661,Average Time of Process per Machine,SQL Schema,1,,79.4,2.6,https://leetcode.com/problems/average-time-of-process-per-machine,105,5.7K,7.1K,Facebook,,38,11,78,1,
432,1662,Check If Two String Arrays are Equivalent,"Given two string arrays `word1` and `word2`, return `true` if the two arrays represent the same string, and `false` otherwise.

A string is represented by an array if the array elements concatenated in order forms the string.


Example 1:
Input: word1 = [""ab"", ""c""], word2 = [""a"", ""bc""]
Output: true
Explanation:
word1 represents string ""ab"" + ""c"" -> ""abc""
word2 represents string ""a"" + ""bc"" -> ""abc""
The strings are the same, so return true.


Example 2:
Input: word1 = [""a"", ""cb""], word2 = [""ab"", ""c""]
Output: false

Example 3:
Input: word1  = [""abc"", ""d"", ""defg""], word2 = [""abcddefg""]
Output: true

Constraints:
`1 <= word1.length, word2.length <= 103`
`1 <= word1[i].length, word2[i].length <= 103`
`1 <= sum(word1[i].length), sum(word2[i].length) <= 103`
`word1[i]` and `word2[i]` consist of lowercase letters.",0,/articles/check-if-two-string-arrays-are-equivalent,82.6,7.0,https://leetcode.com/problems/check-if-two-string-arrays-are-equivalent,728,77K,93.2K,Facebook,String,336,78,81,1,
433,1667,Fix Names in a Table,SQL Schema,1,,63.0,2.9,https://leetcode.com/problems/fix-names-in-a-table,49,4.3K,6.8K,,,16,19,46,0,
434,1668,Maximum Repeating Substring,"For a string `sequence`, a string `word` is `k`-repeating if `word` concatenated `k` times is a substring of `sequence`. The `word`'s maximum `k`-repeating value is the highest value `k` where `word` is `k`-repeating in `sequence`. If `word` is not a substring of `sequence`, `word`'s maximum `k`-repeating value is `0`.

Given strings `sequence` and `word`, return the maximum `k`-repeating value of `word` in `sequence`.


Example 1:
Input: sequence = ""ababc"", word = ""ab""
Output: 2
Explanation: ""abab"" is a substring in ""ababc"".


Example 2:
Input: sequence = ""ababc"", word = ""ba""
Output: 1
Explanation: ""ba"" is a substring in ""ababc"". ""baba"" is not a substring in ""ababc"".


Example 3:
Input: sequence = ""ababc"", word = ""ac""
Output: 0
Explanation: ""ac"" is not a substring in ""ababc"". 

Constraints:
`1 <= sequence.length <= 100`
`1 <= word.length <= 100`
`sequence` and `word` contains only lowercase English letters.",0,,38.7,8.5,https://leetcode.com/problems/maximum-repeating-substring,211,11.2K,29K,Uber,String,150,44,77,0,"[Detect Pattern of Length M Repeated K or More Times, /problems/detect-pattern-of-length-m-repeated-k-or-more-times/, Easy]"
435,1672,Richest Customer Wealth,"You are given an `m x n` integer grid `accounts` where `accounts[i][j]` is the amount of money the `i​​​​​​​​​​​th​​​​` customer has in the `j​​​​​​​​​​​th`​​​​ bank. Return the wealth that the richest customer has.

A customer's wealth is the amount of money they have in all their bank accounts. The richest customer is the customer that has the maximum wealth.


Example 1:
Input: accounts = [[1,2,3],[3,2,1]]
Output: 6
Explanation:
`1st customer has wealth = 1 + 2 + 3 = 6
``2nd customer has wealth = 3 + 2 + 1 = 6
`Both customers are considered the richest with a wealth of 6 each, so return 6.


Example 2:
Input: accounts = [[1,5],[7,3],[3,5]]
Output: 10
Explanation: 
1st customer has wealth = 6
2nd customer has wealth = 10 
3rd customer has wealth = 8
The 2nd customer is the richest with a wealth of 10.


Example 3:
Input: accounts = [[2,8,7],[7,1,3],[1,9,5]]
Output: 17

Constraints:
`m == accounts.length`
`n == accounts[i].length`
`1 <= m, n <= 50`
`1 <= accounts[i][j] <= 100`",0,,88.2,14.2,https://leetcode.com/problems/richest-customer-wealth,775,94.5K,107.2K,Adobe,Array,413,86,83,0,
436,1677,Product's Worth Over Invoices,SQL Schema,1,,73.1,0.0,https://leetcode.com/problems/products-worth-over-invoices,41,3.6K,5K,,,11,21,34,0,
437,1678,Goal Parser Interpretation,"You own a Goal Parser that can interpret a string `command`. The `command` consists of an alphabet of `""G""`, `""()""` and/or `""(al)""` in some order. The Goal Parser will interpret `""G""` as the string `""G""`, `""()""` as the string `""o""`, and `""(al)""` as the string `""al""`. The interpreted strings are then concatenated in the original order.

Given the string `command`, return the Goal Parser's interpretation of `command`.


Example 1:
Input: command = ""G()(al)""
Output: ""Goal""
Explanation: The Goal Parser interprets the command as follows:
G -> G
() -> o
(al) -> al
The final concatenated result is ""Goal"".


Example 2:
Input: command = ""G()()()()(al)""
Output: ""Gooooal""

Example 3:
Input: command = ""(al)G(al)()()G""
Output: ""alGalooG""

Constraints:
`1 <= command.length <= 100`
`command` consists of `""G""`, `""()""`, and/or `""(al)""` in some order.",0,,85.3,1.8,https://leetcode.com/problems/goal-parser-interpretation,608,44.3K,52K,,,235,26,90,0,
438,1683,Invalid Tweets,SQL Schema,1,,90.8,0.0,https://leetcode.com/problems/invalid-tweets,36,7.9K,8.7K,Twitter,,32,31,51,0,
439,1684,Count the Number of Consistent Strings,"You are given a string `allowed` consisting of distinct characters and an array of strings `words`. A string is consistent if all characters in the string appear in the string `allowed`.

Return the number of consistent strings in the array `words`.


Example 1:
Input: allowed = ""ab"", words = [""ad"",""bd"",""aaab"",""baa"",""badab""]
Output: 2
Explanation: Strings ""aaab"" and ""baa"" are consistent since they only contain characters 'a' and 'b'.


Example 2:
Input: allowed = ""abc"", words = [""a"",""b"",""c"",""ab"",""ac"",""bc"",""abc""]
Output: 7
Explanation: All strings are consistent.


Example 3:
Input: allowed = ""cad"", words = [""cc"",""acd"",""b"",""ba"",""bac"",""bad"",""ac"",""d""]
Output: 4
Explanation: Strings ""cc"", ""acd"", ""ac"", and ""d"" are consistent.


Constraints:
`1 <= words.length <= 104`
`1 <= allowed.length <= 26`
`1 <= words[i].length <= 10`
The characters in `allowed` are distinct.

`words[i]` and `allowed` contain only lowercase English letters.",0,,81.9,1.1,https://leetcode.com/problems/count-the-number-of-consistent-strings,424,35.4K,43.2K,Robinhood,String,255,23,92,0,
440,1688,Count of Matches in Tournament,"You are given an integer `n`, the number of teams in a tournament that has strange rules:
If the current number of teams is even, each team gets paired with another team. A total of `n / 2` matches are played, and `n / 2` teams advance to the next round.

If the current number of teams is odd, one team randomly advances in the tournament, and the rest gets paired. A total of `(n - 1) / 2` matches are played, and `(n - 1) / 2 + 1` teams advance to the next round.

Return the number of matches played in the tournament until a winner is decided.


Example 1:
Input: n = 7
Output: 6
Explanation: Details of the tournament: 
- 1st Round: Teams = 7, Matches = 3, and 4 teams advance.

- 2nd Round: Teams = 4, Matches = 2, and 2 teams advance.

- 3rd Round: Teams = 2, Matches = 1, and 1 team is declared the winner.

Total number of matches = 3 + 2 + 1 = 6.


Example 2:
Input: n = 14
Output: 13
Explanation: Details of the tournament:
- 1st Round: Teams = 14, Matches = 7, and 7 teams advance.

- 2nd Round: Teams = 7, Matches = 3, and 4 teams advance.

- 3rd Round: Teams = 4, Matches = 2, and 2 teams advance.

- 4th Round: Teams = 2, Matches = 1, and 1 team is declared the winner.

Total number of matches = 7 + 3 + 2 + 1 = 13.


Constraints:
`1 <= n <= 200`",0,,81.5,1.0,https://leetcode.com/problems/count-of-matches-in-tournament,432,33.6K,41.2K,,,258,59,81,0,
441,1693,Daily Leads and Partners,SQL Schema,1,,90.7,0.0,https://leetcode.com/problems/daily-leads-and-partners,37,6K,6.7K,,,29,5,85,0,
442,1694,Reformat Phone Number,"You are given a phone number as a string `number`. `number` consists of digits, spaces `' '`, and/or dashes `'-'`.

You would like to reformat the phone number in a certain manner. Firstly, remove all spaces and dashes. Then, group the digits from left to right into blocks of length 3 until there are 4 or fewer digits. The final digits are then grouped as follows:
2 digits: A single block of length 2.

3 digits: A single block of length 3.

4 digits: Two blocks of length 2 each.

The blocks are then joined by dashes. Notice that the reformatting process should never produce any blocks of length 1 and produce at most two blocks of length 2.

Return the phone number after formatting.


Example 1:
Input: number = ""1-23-45 6""
Output: ""123-456""
Explanation: The digits are ""123456"".

Step 1: There are more than 4 digits, so group the next 3 digits. The 1st block is ""123"".

Step 2: There are 3 digits remaining, so put them in a single block of length 3. The 2nd block is ""456"".

Joining the blocks gives ""123-456"".


Example 2:
Input: number = ""123 4-567""
Output: ""123-45-67""
Explanation: The digits are ""1234567"".

Step 1: There are more than 4 digits, so group the next 3 digits. The 1st block is ""123"".

Step 2: There are 4 digits left, so split them into two blocks of length 2. The blocks are ""45"" and ""67"".

Joining the blocks gives ""123-45-67"".


Example 3:
Input: number = ""123 4-5678""
Output: ""123-456-78""
Explanation: The digits are ""12345678"".

Step 1: The 1st block is ""123"".

Step 2: The 2nd block is ""456"".

Step 3: There are 2 digits left, so put them in a single block of length 2. The 3rd block is ""78"".

Joining the blocks gives ""123-456-78"".


Example 4:
Input: number = ""12""
Output: ""12""

Example 5:
Input: number = ""--17-5 229 35-39475 ""
Output: ""175-229-353-94-75""

Constraints:
`2 <= number.length <= 100`
`number` consists of digits and the characters `'-'` and `' '`.

There are at least two digits in `number`.",0,,65.4,24.8,https://leetcode.com/problems/reformat-phone-number,229,14.3K,21.9K,Activision,String,103,93,53,0,
443,1700,Number of Students Unable to Eat Lunch,"The school cafeteria offers circular and square sandwiches at lunch break, referred to by numbers `0` and `1` respectively. All students stand in a queue. Each student either prefers square or circular sandwiches.

The number of sandwiches in the cafeteria is equal to the number of students. The sandwiches are placed in a stack. At each step:
If the student at the front of the queue prefers the sandwich on the top of the stack, they will take it and leave the queue.

Otherwise, they will leave it and go to the queue's end.

This continues until none of the queue students want to take the top sandwich and are thus unable to eat.

You are given two integer arrays `students` and `sandwiches` where `sandwiches[i]` is the type of the `i​​​​​​th` sandwich in the stack (`i = 0` is the top of the stack) and `students[j]` is the preference of the `j​​​​​​th` student in the initial queue (`j = 0` is the front of the queue). Return the number of students that are unable to eat.


Example 1:
Input: students = [1,1,0,0], sandwiches = [0,1,0,1]
Output: 0 
Explanation:
- Front student leaves the top sandwich and returns to the end of the line making students = [1,0,0,1].

- Front student leaves the top sandwich and returns to the end of the line making students = [0,0,1,1].

- Front student takes the top sandwich and leaves the line making students = [0,1,1] and sandwiches = [1,0,1].

- Front student leaves the top sandwich and returns to the end of the line making students = [1,1,0].

- Front student takes the top sandwich and leaves the line making students = [1,0] and sandwiches = [0,1].

- Front student leaves the top sandwich and returns to the end of the line making students = [0,1].

- Front student takes the top sandwich and leaves the line making students = [1] and sandwiches = [1].

- Front student takes the top sandwich and leaves the line making students = [] and sandwiches = [].

Hence all students are able to eat.


Example 2:
Input: students = [1,1,1,0,0,1], sandwiches = [1,0,0,0,1,1]
Output: 3

Constraints:
`1 <= students.length, sandwiches.length <= 100`
`students.length == sandwiches.length`
`sandwiches[i]` is `0` or `1`.

`students[i]` is `0` or `1`.",0,,67.8,3.9,https://leetcode.com/problems/number-of-students-unable-to-eat-lunch,232,14K,20.6K,Microsoft,Array,238,19,93,0,
444,1704,Determine if String Halves Are Alike,"You are given a string `s` of even length. Split this string into two halves of equal lengths, and let `a` be the first half and `b` be the second half.

Two strings are alike if they have the same number of vowels (`'a'`, `'e'`, `'i'`, `'o'`, `'u'`, `'A'`, `'E'`, `'I'`, `'O'`, `'U'`). Notice that `s` contains uppercase and lowercase letters.

Return `true` if `a` and `b` are alike. Otherwise, return `false`.


Example 1:
Input: s = ""book""
Output: true
Explanation: a = ""bo"" and b = ""ok"". a has 1 vowel and b has 1 vowel. Therefore, they are alike.


Example 2:
Input: s = ""textbook""
Output: false
Explanation: a = ""text"" and b = ""book"". a has 1 vowel whereas b has 2. Therefore, they are not alike.

Notice that the vowel o is counted twice.


Example 3:
Input: s = ""MerryChristmas""
Output: false

Example 4:
Input: s = ""AbCdEfGh""
Output: true

Constraints:
`2 <= s.length <= 1000`
`s.length` is even.

`s` consists of uppercase and lowercase letters.",0,/articles/determine-if-string-halves-are-alike,78.9,0.9,https://leetcode.com/problems/determine-if-string-halves-are-alike,599,50.1K,62.9K,,,261,24,92,0,
445,1708,Largest Subarray Length K,"An array `A` is larger than some array `B` if for the first index `i` where `A[i] != B[i]`, `A[i] > B[i]`.

For example, consider `0`-indexing:
`[1,3,2,4] > [1,2,2,4]`, since at index `1`, `3 > 2`.

`[1,4,4,4] < [2,1,1,1]`, since at index `0`, `1 < 2`.

A subarray is a contiguous subsequence of the array.

Given an integer array `nums` of distinct integers, return the largest subarray of `nums` of length `k`.


Example 1:
Input: nums = [1,4,5,2,3], k = 3
Output: [5,2,3]
Explanation: The subarrays of size 3 are: [1,4,5], [4,5,2], and [5,2,3].

Of these, [5,2,3] is the largest.


Example 2:
Input: nums = [1,4,5,2,3], k = 4
Output: [4,5,2,3]
Explanation: The subarrays of size 4 are: [1,4,5,2], and [4,5,2,3].

Of these, [4,5,2,3] is the largest.


Example 3:
Input: nums = [1,4,5,2,3], k = 1
Output: [5]

Constraints:
`1 <= k <= nums.length <= 105`
`1 <= nums[i] <= 109`
All the integers of `nums` are unique.

Follow up: What if the integers in `nums` are not distinct?",1,,62.9,0.0,https://leetcode.com/problems/largest-subarray-length-k,59,2.5K,4K,Google,"Array,Greedy",30,49,38,1,
446,1710,Maximum Units on a Truck,"You are assigned to put some amount of boxes onto one truck. You are given a 2D array `boxTypes`, where `boxTypes[i] = [numberOfBoxesi, numberOfUnitsPerBoxi]`:
`numberOfBoxesi` is the number of boxes of type `i`.

`numberOfUnitsPerBoxi` is the number of units in each box of the type `i`.

You are also given an integer `truckSize`, which is the maximum number of boxes that can be put on the truck. You can choose any boxes to put on the truck as long as the number of boxes does not exceed `truckSize`.

Return the maximum total number of units that can be put on the truck.


Example 1:
Input: boxTypes = [[1,3],[2,2],[3,1]], truckSize = 4
Output: 8
Explanation: There are:
- 1 box of the first type that contains 3 units.

- 2 boxes of the second type that contain 2 units each.

- 3 boxes of the third type that contain 1 unit each.

You can take all the boxes of the first and second types, and one box of the third type.

The total number of units will be = (1 * 3) + (2 * 2) + (1 * 1) = 8.


Example 2:
Input: boxTypes = [[5,10],[2,5],[4,7],[3,9]], truckSize = 10
Output: 91

Constraints:
`1 <= boxTypes.length <= 1000`
`1 <= numberOfBoxesi, numberOfUnitsPerBoxi <= 1000`
`1 <= truckSize <= 106`",0,/articles/maximum-units-on-a-truck,69.9,39.5,https://leetcode.com/problems/maximum-units-on-a-truck,273,28.3K,40.5K,"Amazon,Roblox","Greedy,Sort",276,22,93,1,
447,1716,Calculate Money in Leetcode Bank,"Hercy wants to save money for his first car. He puts money in the Leetcode bank every day.

He starts by putting in `$1` on Monday, the first day. Every day from Tuesday to Sunday, he will put in `$1` more than the day before. On every subsequent Monday, he will put in `$1` more than the previous Monday. 
Given `n`, return the total amount of money he will have in the Leetcode bank at the end of the `nth` day.


Example 1:
Input: n = 4
Output: 10
Explanation: After the 4th day, the total is 1 + 2 + 3 + 4 = 10.


Example 2:
Input: n = 10
Output: 37
Explanation: After the 10th day, the total is (1 + 2 + 3 + 4 + 5 + 6 + 7) + (2 + 3 + 4) = 37. Notice that on the 2nd Monday, Hercy only puts in $2.


Example 3:
Input: n = 20
Output: 96
Explanation: After the 20th day, the total is (1 + 2 + 3 + 4 + 5 + 6 + 7) + (2 + 3 + 4 + 5 + 6 + 7 + 8) + (3 + 4 + 5 + 6 + 7 + 8) = 96.


Constraints:
`1 <= n <= 1000`",0,,65.4,0.6,https://leetcode.com/problems/calculate-money-in-leetcode-bank,353,15.6K,23.8K,edabit,"Math,Greedy",215,6,97,0,
448,1720,Decode XORed Array,"There is a hidden integer array `arr` that consists of `n` non-negative integers.

It was encoded into another integer array `encoded` of length `n - 1`, such that `encoded[i] = arr[i] XOR arr[i + 1]`. For example, if `arr = [1,0,2,1]`, then `encoded = [1,2,3]`.

You are given the `encoded` array. You are also given an integer `first`, that is the first element of `arr`, i.e. `arr[0]`.

Return the original array `arr`. It can be proved that the answer exists and is unique.


Example 1:
Input: encoded = [1,2,3], first = 1
Output: [1,0,2,1]
Explanation: If arr = [1,0,2,1], then first = 1 and encoded = [1 XOR 0, 0 XOR 2, 2 XOR 1] = [1,2,3]

Example 2:
Input: encoded = [6,2,7,3], first = 4
Output: [4,2,0,7,4]

Constraints:
`2 <= n <= 104`
`encoded.length == n - 1`
`0 <= encoded[i] <= 105`
`0 <= first <= 105`",0,,85.1,3.7,https://leetcode.com/problems/decode-xored-array,255,24K,28.2K,,,209,34,86,0,
449,1725,Number Of Rectangles That Can Form The Largest Square,"You are given an array `rectangles` where `rectangles[i] = [li, wi]` represents the `ith` rectangle of length `li` and width `wi`.

You can cut the `ith` rectangle to form a square with a side length of `k` if both `k <= li` and `k <= wi`. For example, if you have a rectangle `[4,6]`, you can cut it to get a square with a side length of at most `4`.

Let `maxLen` be the side length of the largest square you can obtain from any of the given rectangles.

Return the number of rectangles that can make a square with a side length of `maxLen`.


Example 1:
Input: rectangles = [[5,8],[3,9],[5,12],[16,5]]
Output: 3
Explanation: The largest squares you can get from each rectangle are of lengths [5,3,5,5].

The largest possible square is of length 5, and you can get it out of 3 rectangles.


Example 2:
Input: rectangles = [[2,3],[3,7],[4,3],[3,7]]
Output: 3

Constraints:
`1 <= rectangles.length <= 1000`
`rectangles[i].length == 2`
`1 <= li, wi <= 109`
`li != wi`",0,,78.0,0.5,https://leetcode.com/problems/number-of-rectangles-that-can-form-the-largest-square,289,19.5K,25K,AllinCall,Greedy,141,17,89,0,
450,1729,Find Followers Count,SQL Schema,1,,71.2,0.0,https://leetcode.com/problems/find-followers-count,39,3.5K,4.9K,Tesla,,18,6,75,0,
451,1731,The Number of Employees Which Report to Each Employee,SQL Schema,1,,49.4,0.0,https://leetcode.com/problems/the-number-of-employees-which-report-to-each-employee,69,2.8K,5.7K,CoderByte,,27,5,84,0,
452,1732,Find the Highest Altitude,"There is a biker going on a road trip. The road trip consists of `n + 1` points at different altitudes. The biker starts his trip on point `0` with altitude equal `0`.

You are given an integer array `gain` of length `n` where `gain[i]` is the net gain in altitude between points `i`​​​​​​ and `i + 1` for all (`0 <= i < n)`. Return the highest altitude of a point.


Example 1:
Input: gain = [-5,1,5,0,-7]
Output: 1
Explanation: The altitudes are [0,-5,-4,1,1,-6]. The highest is 1.


Example 2:
Input: gain = [-4,-3,-2,-1,4,3,2]
Output: 0
Explanation: The altitudes are [0,-4,-7,-9,-10,-6,-3,-1]. The highest is 0.


Constraints:
`n == gain.length`
`1 <= n <= 100`
`-100 <= gain[i] <= 100`",0,,79.9,5.5,https://leetcode.com/problems/find-the-highest-altitude,393,27.2K,34.1K,,,228,25,90,0,
453,1736,Latest Time by Replacing Hidden Digits,"You are given a string `time` in the form of ` hh:mm`, where some of the digits in the string are hidden (represented by `?`).

The valid times are those inclusively between `00:00` and `23:59`.

Return the latest valid time you can get from `time` by replacing the hidden digits.


Example 1:
Input: time = ""2?:?0""
Output: ""23:50""
Explanation: The latest hour beginning with the digit '2' is 23 and the latest minute ending with the digit '0' is 50.


Example 2:
Input: time = ""0?:3?""
Output: ""09:39""

Example 3:
Input: time = ""1?:22""
Output: ""19:22""

Constraints:
`time` is in the format `hh:mm`.

It is guaranteed that you can produce a valid time from the given string.",0,,41.3,2.2,https://leetcode.com/problems/latest-time-by-replacing-hidden-digits,169,13.4K,32.5K,Google,"String,Greedy",98,58,63,1,
454,1741,Find Total Time Spent by Each Employee,SQL Schema,1,,91.2,1.5,https://leetcode.com/problems/find-total-time-spent-by-each-employee,48,5.1K,5.6K,Amazon,,24,3,89,1,
